time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,rho_new,rho_redeposit,WindSpeed,Pressure,RH,Ts_surface,Melt_rate,G,estimated_albedo,Tsub_est,Lnet,Snet,QM,Sublimation,U10,V10,BDOT_new
2016-02-26 09:00:00,520.794,200.685,261.743,252.206,-22.525,-15.284,0.000,0.003,0.800,30.000,221.422,3.326,84602.394,78.653,263.910,0.000,0.582,0.789,265.845,-71.078,110.015,0.000,0.010,-2.884,-1.958,0.006
2016-02-26 10:00:00,549.745,190.295,262.343,253.244,-18.834,-14.036,0.000,0.001,0.800,30.000,188.412,2.695,84592.064,77.508,264.316,0.000,0.424,0.784,266.145,-83.145,118.565,0.000,0.008,-2.076,-2.112,0.002
2016-02-26 11:00:00,495.024,216.360,262.643,253.156,-85.496,-27.277,0.000,0.001,0.800,30.000,133.844,1.903,84561.049,76.946,267.253,0.000,-0.136,0.744,266.295,-69.438,126.639,0.000,0.010,-1.265,-1.925,0.001
2016-02-26 12:00:00,472.372,194.467,262.243,253.159,-36.514,-21.827,0.000,0.002,0.800,30.000,71.146,1.275,84567.058,78.109,264.703,0.000,0.103,0.780,266.095,-80.580,103.988,0.000,0.004,-0.690,-1.644,0.003
2016-02-26 13:00:00,380.914,203.990,261.843,252.333,-14.500,-9.952,0.000,0.004,0.800,30.000,33.000,0.808,84562.592,86.516,263.986,0.000,0.100,0.788,265.895,-68.087,80.776,0.000,0.002,-0.412,-1.334,0.004
2016-02-26 14:00:00,303.284,202.432,262.043,252.230,0.824,-0.445,0.000,0.006,0.800,46.892,33.000,0.382,84567.236,89.303,261.365,0.000,0.280,0.811,265.995,-58.999,57.299,0.000,0.000,-0.139,-1.033,0.007
2016-02-26 15:00:00,170.250,220.658,262.043,249.480,2.816,0.597,0.000,0.007,0.800,42.405,33.000,0.100,84542.789,88.604,259.707,0.000,0.370,0.821,265.995,-34.204,30.414,0.000,0.000,-0.130,-0.763,0.007
2016-02-26 16:00:00,43.307,221.494,261.943,250.048,10.201,1.795,0.000,0.007,0.800,52.834,33.000,0.100,84534.741,88.595,253.583,0.000,0.725,0.841,265.945,-10.166,6.878,0.000,0.000,-0.489,-0.488,0.007
2016-02-26 17:00:00,0.000,226.961,261.743,247.953,9.846,1.796,0.000,0.005,0.800,85.333,33.000,0.551,84550.937,90.696,253.678,0.000,0.973,0.841,265.845,-5.045,0.000,0.000,0.000,-1.170,-0.177,0.006
2016-02-26 18:00:00,0.000,204.517,261.843,247.271,45.085,6.697,0.000,0.002,0.800,126.559,119.102,1.732,84531.781,92.865,251.937,0.000,3.470,0.844,265.895,-21.185,0.000,0.000,0.000,-2.152,0.218,0.002
2016-02-26 19:00:00,0.000,216.001,261.843,248.576,39.370,8.425,0.000,0.001,0.800,135.432,197.209,2.850,84535.909,94.333,254.968,0.000,5.191,0.838,265.895,-20.760,0.000,0.000,0.000,-3.073,0.341,0.001
2016-02-26 20:00:00,0.000,205.551,261.643,246.570,59.569,12.245,0.000,0.000,0.800,150.000,235.950,3.649,84501.049,95.816,254.482,0.000,7.604,0.839,265.795,-29.412,0.000,0.000,0.000,-3.727,0.453,0.001
2016-02-26 21:00:00,0.000,194.887,261.543,244.485,68.909,13.364,0.000,0.000,0.800,150.000,264.113,4.367,84502.038,94.321,253.953,0.000,8.928,0.841,265.745,-38.127,0.000,0.000,0.000,-4.324,0.480,0.000
2016-02-26 22:00:00,0.000,172.915,261.443,243.208,94.027,14.936,0.000,0.000,0.800,150.000,272.661,4.612,84508.976,93.578,252.177,0.000,10.603,0.843,265.695,-53.650,0.000,0.000,0.000,-4.543,0.316,0.000
2016-02-26 23:00:00,0.000,172.659,261.643,242.715,91.007,14.798,0.000,0.000,0.800,141.981,284.735,4.981,84494.933,92.855,252.590,0.000,10.792,0.843,265.795,-55.394,0.000,0.000,0.000,-4.858,-0.153,0.000
2016-02-27 00:00:00,0.000,171.487,261.656,242.803,98.327,15.474,0.000,0.000,0.800,30.000,291.651,5.206,84511.676,81.195,252.304,0.000,6.515,0.843,265.845,-55.534,0.000,0.000,0.000,-5.002,-0.669,0.000
2016-02-27 01:00:00,0.000,170.629,261.643,242.850,97.622,16.409,0.000,0.000,0.800,150.000,301.026,5.527,84488.808,93.587,252.885,0.000,11.542,0.842,265.795,-58.490,0.000,0.000,0.000,-5.237,-0.891,0.000
2016-02-27 02:00:00,0.010,173.303,262.043,242.970,110.366,19.256,0.000,0.000,0.800,134.624,312.890,5.961,84445.723,92.875,253.601,0.000,11.372,0.841,265.995,-58.422,0.002,0.000,0.000,-5.609,-0.848,0.000
2016-02-27 03:00:00,19.244,171.010,262.043,243.858,112.392,20.952,0.000,0.000,0.800,143.670,328.622,6.590,84391.185,93.605,254.137,0.000,12.410,0.840,265.995,-62.679,3.076,0.000,0.000,-6.123,-0.945,0.000
2016-02-27 04:00:00,124.965,165.713,260.843,245.017,94.052,22.696,0.000,0.000,0.800,150.000,344.030,7.271,84314.002,95.795,254.730,0.000,12.250,0.839,265.395,-70.165,20.123,0.000,0.000,-6.640,-1.270,0.000
2016-02-27 05:00:00,241.381,159.686,259.343,246.245,76.773,3.990,0.000,0.000,0.800,30.000,356.242,7.860,84269.756,71.554,254.667,0.000,6.716,0.839,264.645,-75.958,38.836,0.000,0.000,-7.121,-1.353,0.000
2016-02-27 06:00:00,346.653,159.193,258.943,247.360,56.454,-14.166,0.000,0.000,0.800,30.000,365.224,8.323,84224.840,62.628,255.652,0.000,6.155,0.837,264.445,-80.118,56.572,0.000,0.007,-7.443,-1.694,0.000
2016-02-27 07:00:00,442.846,155.110,257.843,248.344,35.911,-17.192,0.000,0.000,0.800,30.000,370.234,8.593,84196.311,66.661,255.798,0.000,5.789,0.836,263.895,-84.748,72.438,0.000,0.009,-7.478,-2.413,0.000
2016-02-27 08:00:00,516.324,155.606,258.943,249.186,30.527,-26.851,0.000,0.000,0.800,30.000,376.895,8.966,84162.668,61.088,257.263,0.000,5.279,0.832,264.445,-89.795,86.748,0.000,0.014,-7.761,-2.542,0.000
2016-02-27 09:00:00,562.134,157.122,259.443,249.804,25.785,-27.783,0.000,0.000,0.800,30.000,383.080,9.327,84099.976,63.274,258.070,0.000,4.994,0.829,264.695,-91.375,96.136,0.000,0.016,-8.039,-2.655,0.000
2016-02-27 10:00:00,572.189,161.964,260.143,250.074,24.989,-27.982,0.000,0.000,0.800,30.000,384.719,9.425,84069.848,67.189,258.822,0.000,4.723,0.826,265.045,-89.439,99.701,0.000,0.014,-7.986,-3.045,0.000
2016-02-27 11:00:00,501.491,192.004,261.143,250.949,17.379,-27.456,0.000,0.000,0.800,30.000,382.816,9.312,83994.797,68.515,260.206,0.000,4.021,0.819,265.545,-64.820,90.989,0.000,0.016,-7.804,-3.248,0.000
2016-02-27 12:00:00,443.096,194.655,261.543,251.064,29.521,-28.090,0.000,0.000,0.800,30.000,385.897,9.496,83925.241,67.505,259.985,0.000,4.393,0.820,265.745,-61.300,79.834,0.000,0.015,-7.960,-3.273,0.000
2016-02-27 13:00:00,346.704,205.915,261.243,250.833,35.343,-24.902,0.000,0.000,0.800,30.000,388.066,9.629,83878.943,68.537,259.408,0.000,4.761,0.823,265.595,-47.776,61.395,0.000,0.013,-8.087,-3.251,0.000
2016-02-27 14:00:00,232.895,215.765,261.243,250.656,48.335,-15.108,0.000,0.000,0.800,30.000,390.843,9.801,83819.040,71.359,258.787,0.000,5.300,0.826,265.595,-35.502,40.543,0.000,0.008,-8.237,-3.261,0.000
2016-02-27 15:00:00,131.096,223.661,261.843,250.344,65.864,-20.965,0.000,0.001,0.800,30.000,394.068,10.004,83760.848,63.348,258.571,0.000,5.779,0.827,265.895,-26.769,22.695,0.000,0.010,-8.352,-3.428,0.002
