time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,TSKIN_degC,T_obs,TSKIN_final
2021-05-15 19:00:00,0.000,265.572,263.157,259.942,107.699,29.927,0.000,0.173,0.626,-13.208,263.450,259.942
2021-05-15 20:00:00,0.000,252.621,261.557,259.968,54.506,2.927,0.000,0.143,0.626,-13.182,261.850,259.968
2021-05-15 21:00:00,0.000,246.455,261.157,259.998,41.209,-4.041,0.000,0.088,0.626,-13.152,261.450,259.998
2021-05-15 22:00:00,0.000,240.181,260.857,259.842,38.130,-6.658,0.000,0.104,0.626,-13.308,261.150,259.842
2021-05-15 23:00:00,0.000,237.039,260.857,259.903,37.429,-8.064,0.000,0.081,0.626,-13.247,261.150,259.903
2021-05-16 00:00:00,0.000,245.444,263.091,260.014,122.550,25.166,0.000,0.142,0.626,-13.136,263.384,260.014
2021-05-16 01:00:00,0.000,243.610,263.757,260.191,144.444,52.180,0.000,0.148,0.626,-12.959,264.050,260.191
2021-05-16 02:00:00,0.000,254.886,264.257,260.665,150.229,53.900,0.000,0.153,0.626,-12.485,264.550,260.665
2021-05-16 03:00:00,0.000,242.413,264.257,260.873,145.255,55.199,0.000,0.176,0.626,-12.277,264.550,260.873
2021-05-16 04:00:00,0.000,245.164,264.257,261.273,135.770,46.680,0.000,0.169,0.626,-11.876,264.550,261.273
2021-05-16 05:00:00,0.000,248.462,264.257,261.485,128.689,45.292,0.000,0.184,0.626,-11.665,264.550,261.485
2021-05-16 06:00:00,0.000,248.318,264.557,261.317,153.575,58.774,0.000,0.172,0.626,-11.833,264.850,261.317
2021-05-16 07:00:00,0.000,242.395,264.657,261.178,166.986,61.859,0.000,0.144,0.626,-11.972,264.950,261.178
2021-05-16 08:00:00,0.000,249.358,264.657,261.473,156.043,59.772,0.000,0.095,0.626,-11.677,264.950,261.473
2021-05-16 09:00:00,0.000,249.581,264.957,261.305,180.386,63.633,0.000,0.061,0.626,-11.845,265.250,261.305
2021-05-16 10:00:00,8.614,243.221,264.957,261.772,159.815,62.443,0.000,0.062,0.626,-11.378,265.250,261.772
2021-05-16 11:00:00,3.815,234.898,265.257,261.439,186.024,62.700,0.000,0.046,0.626,-11.711,265.550,261.439
2021-05-16 12:00:00,-0.001,232.578,265.357,261.222,195.584,60.854,0.000,0.016,0.626,-11.928,265.650,261.222
2021-05-16 13:00:00,0.000,233.734,265.657,260.936,200.000,59.085,0.000,0.007,0.626,-12.214,265.950,260.936
2021-05-16 14:00:00,0.000,229.090,265.557,260.768,200.000,57.519,0.000,0.004,0.626,-12.382,265.850,260.768
2021-05-16 15:00:00,0.000,228.533,265.457,260.677,200.000,54.981,0.000,0.003,0.626,-12.473,265.750,260.677
2021-05-16 16:00:00,0.000,226.640,265.257,260.495,195.813,52.855,0.000,0.003,0.626,-12.655,265.550,260.495
2021-05-16 17:00:00,0.000,229.922,265.357,260.254,196.740,49.539,0.000,0.003,0.626,-12.896,265.650,260.254
2021-05-16 18:00:00,0.000,232.569,265.257,259.944,191.472,46.305,0.000,0.002,0.626,-13.206,265.550,259.944
2021-05-16 19:00:00,0.000,231.100,265.257,259.578,184.519,41.734,-0.000,-0.000,0.626,-13.572,265.550,259.578
2021-05-16 20:00:00,0.000,231.922,264.357,258.683,155.299,35.148,0.000,0.001,0.626,-14.467,264.650,258.683
2021-05-16 21:00:00,0.000,223.280,263.357,257.522,145.225,31.953,0.000,0.000,0.626,-15.628,263.650,257.522
2021-05-16 22:00:00,0.000,224.599,262.657,256.044,158.957,30.870,-0.000,-0.000,0.626,-17.106,262.950,256.044
2021-05-16 23:00:00,0.000,214.259,262.157,255.144,158.445,29.010,-0.000,-0.000,0.626,-18.006,262.450,255.144
2021-05-17 00:00:00,0.000,211.641,261.423,254.917,135.253,26.673,-0.000,-0.000,0.626,-18.233,261.716,254.917
2021-05-17 01:00:00,0.000,202.919,261.157,254.184,141.393,26.028,-0.000,-0.000,0.626,-18.966,261.450,254.184
2021-05-17 02:00:00,0.000,203.156,261.257,253.670,155.075,26.228,-0.000,-0.000,0.626,-19.480,261.550,253.670
2021-05-17 03:00:00,0.000,194.477,261.257,253.904,166.974,29.143,0.000,0.000,0.626,-19.246,261.550,253.904
2021-05-17 04:00:00,0.000,183.862,260.157,254.080,145.303,30.683,-0.000,-0.000,0.626,-19.070,260.450,254.080
2021-05-17 05:00:00,0.000,179.168,260.357,254.682,151.518,34.267,-0.000,-0.000,0.626,-18.468,260.650,254.682
2021-05-17 06:00:00,0.000,184.321,260.057,254.641,148.356,34.289,0.000,0.000,0.626,-18.509,260.350,254.641
2021-05-17 07:00:00,0.000,183.814,260.557,254.807,165.393,36.896,-0.000,-0.000,0.626,-18.343,260.850,254.807
2021-05-17 08:00:00,0.000,181.974,261.057,255.367,169.375,38.162,-0.000,-0.000,0.626,-17.783,261.350,255.367
2021-05-17 09:00:00,0.000,176.279,260.657,255.505,158.063,33.614,-0.000,-0.000,0.626,-17.645,260.950,255.505
2021-05-17 10:00:00,10.302,175.457,261.057,255.415,186.208,35.777,-0.000,-0.000,0.626,-17.735,261.350,255.415
2021-05-17 11:00:00,3.797,179.330,259.957,255.591,153.900,19.509,-0.000,-0.000,0.626,-17.559,260.250,255.591
2021-05-17 12:00:00,-0.000,183.401,259.657,256.069,136.063,5.098,-0.000,-0.000,0.626,-17.081,259.950,256.069
2021-05-17 13:00:00,0.000,188.617,259.857,256.112,151.418,10.689,0.000,0.000,0.626,-17.038,260.150,256.112
2021-05-17 14:00:00,0.000,200.174,259.457,256.269,132.617,2.686,0.000,0.001,0.626,-16.881,259.750,256.269
2021-05-17 15:00:00,0.000,219.325,259.357,256.757,110.033,-4.661,0.000,0.005,0.626,-16.393,259.650,256.757
2021-05-17 16:00:00,0.000,204.496,259.857,257.292,110.771,0.967,0.000,0.007,0.626,-15.858,260.150,257.292
2021-05-17 17:00:00,0.000,206.210,260.157,257.466,119.223,-0.249,0.000,0.005,0.626,-15.684,260.450,257.466
2021-05-17 18:00:00,0.000,208.969,260.657,257.647,137.070,5.452,0.000,0.002,0.626,-15.503,260.950,257.647
2021-05-17 19:00:00,0.000,212.244,260.157,257.965,103.380,-5.828,0.000,0.001,0.626,-15.185,260.450,257.965
2021-05-17 20:00:00,0.000,212.996,260.257,258.257,97.704,-7.964,0.000,0.001,0.626,-14.893,260.550,258.257
2021-05-17 21:00:00,0.000,209.658,261.057,258.486,128.968,3.460,0.000,0.000,0.626,-14.664,261.350,258.486
2021-05-17 22:00:00,0.000,212.170,261.957,258.500,180.945,5.508,-0.000,-0.000,0.626,-14.650,262.250,258.500
2021-05-17 23:00:00,0.000,204.084,262.757,258.530,200.000,18.768,-0.000,-0.000,0.626,-14.620,263.050,258.530
2021-05-18 00:00:00,0.000,207.009,263.187,258.843,200.000,27.590,-0.000,-0.000,0.626,-14.307,263.480,258.843
2021-05-18 01:00:00,0.000,206.798,262.657,259.263,189.706,27.783,0.000,0.000,0.626,-13.887,262.950,259.263
2021-05-18 02:00:00,0.000,218.135,262.357,259.414,168.986,35.765,0.000,0.001,0.626,-13.736,262.650,259.414
2021-05-18 03:00:00,0.000,220.623,262.457,259.512,170.017,36.275,0.000,0.003,0.626,-13.638,262.750,259.512
2021-05-18 04:00:00,0.000,228.565,262.657,259.590,177.049,45.768,0.000,0.004,0.626,-13.560,262.950,259.590
2021-05-18 05:00:00,0.000,229.887,262.757,259.802,169.978,37.191,0.000,0.005,0.626,-13.348,263.050,259.802
2021-05-18 06:00:00,0.000,236.620,263.057,259.765,189.964,53.047,0.000,0.006,0.626,-13.385,263.350,259.765
2021-05-18 07:00:00,0.000,235.902,263.257,259.789,200.000,58.780,0.000,0.007,0.626,-13.361,263.550,259.789
2021-05-18 08:00:00,0.000,233.751,263.357,259.877,200.000,60.530,0.000,0.005,0.626,-13.273,263.650,259.877
2021-05-18 09:00:00,0.000,229.017,262.857,259.809,180.715,47.178,0.000,0.003,0.626,-13.341,263.150,259.809
2021-05-18 10:00:00,6.291,226.361,262.657,259.916,162.495,38.198,0.000,0.003,0.626,-13.234,262.950,259.916
2021-05-18 11:00:00,1.873,222.426,262.957,259.743,188.865,51.541,0.000,0.003,0.626,-13.407,263.250,259.743
2021-05-18 12:00:00,0.000,224.515,263.057,259.634,199.114,56.915,0.000,0.002,0.626,-13.516,263.350,259.634
2021-05-18 13:00:00,0.000,223.078,262.757,259.624,179.556,41.658,0.000,0.001,0.626,-13.526,263.050,259.624
2021-05-18 14:00:00,0.000,214.748,262.957,259.554,191.112,42.585,0.000,0.001,0.626,-13.596,263.250,259.554
2021-05-18 15:00:00,0.000,215.856,262.957,259.545,189.032,45.014,0.000,0.001,0.626,-13.605,263.250,259.545
2021-05-18 16:00:00,0.000,216.636,263.257,259.540,200.000,44.469,0.000,0.000,0.626,-13.610,263.550,259.540
2021-05-18 17:00:00,0.000,218.090,263.457,259.465,200.000,48.779,0.000,0.001,0.626,-13.685,263.750,259.465
2021-05-18 18:00:00,0.000,216.277,263.557,259.407,200.000,55.380,0.000,0.001,0.626,-13.743,263.850,259.407
2021-05-18 19:00:00,0.000,216.211,263.457,259.510,200.000,47.268,0.000,0.001,0.626,-13.640,263.750,259.510
2021-05-18 20:00:00,0.000,211.585,263.357,259.448,200.000,40.521,0.000,0.000,0.626,-13.702,263.650,259.448
2021-05-18 21:00:00,0.000,215.057,263.057,259.316,198.269,53.956,0.000,0.000,0.626,-13.834,263.350,259.316
2021-05-18 22:00:00,0.000,202.134,263.357,259.009,200.000,67.454,-0.000,-0.000,0.626,-14.141,263.650,259.009
2021-05-18 23:00:00,0.000,210.095,262.957,258.950,200.000,57.120,-0.000,-0.000,0.626,-14.200,263.250,258.950
2021-05-19 00:00:00,0.000,210.241,263.559,258.909,200.000,62.039,-0.000,-0.000,0.626,-14.241,263.852,258.909
2021-05-19 01:00:00,0.000,206.154,262.857,258.868,187.152,52.288,-0.000,-0.000,0.626,-14.282,263.150,258.868
2021-05-19 02:00:00,0.000,201.359,262.257,258.801,159.304,36.730,-0.000,-0.000,0.626,-14.349,262.550,258.801
2021-05-19 03:00:00,0.000,211.950,262.357,259.234,140.519,27.431,-0.000,-0.000,0.626,-13.916,262.650,259.234
2021-05-19 04:00:00,0.000,226.311,262.457,259.704,124.405,22.462,0.000,0.001,0.626,-13.446,262.750,259.704
2021-05-19 05:00:00,0.000,235.640,262.557,260.117,113.452,9.670,0.000,0.005,0.626,-13.033,262.850,260.117
2021-05-19 06:00:00,0.000,234.726,263.757,260.402,160.296,17.733,0.000,0.018,0.626,-12.748,264.050,260.402
2021-05-19 07:00:00,0.000,247.748,264.157,260.796,163.526,26.496,0.000,0.041,0.626,-12.354,264.450,260.796
2021-05-19 08:00:00,0.000,248.229,264.557,261.150,171.238,15.765,0.000,0.049,0.626,-12.000,264.850,261.150
2021-05-19 09:00:00,0.000,249.081,264.857,261.528,175.140,0.650,0.000,0.026,0.626,-11.622,265.150,261.528
2021-05-19 10:00:00,4.082,247.747,265.057,261.986,168.399,-15.633,0.000,0.018,0.626,-11.164,265.350,261.986
2021-05-19 11:00:00,0.674,249.620,264.057,262.221,99.581,-2.093,0.000,0.016,0.626,-10.929,264.350,262.221
2021-05-19 12:00:00,0.000,235.286,264.557,262.220,117.724,32.837,0.000,0.009,0.626,-10.930,264.850,262.220
2021-05-19 13:00:00,0.000,228.107,264.957,262.089,123.794,39.127,0.000,0.007,0.626,-11.061,265.250,262.089
2021-05-19 14:00:00,0.000,222.684,265.257,261.648,162.058,58.847,0.000,0.005,0.626,-11.502,265.550,261.648
2021-05-19 15:00:00,0.000,201.548,265.057,261.664,200.000,73.690,0.000,0.005,0.626,-11.486,265.350,261.664
2021-05-19 16:00:00,0.000,189.753,265.157,261.440,200.000,103.774,0.000,0.030,0.626,-11.710,265.450,261.440
2021-05-19 17:00:00,0.000,197.801,265.657,261.305,200.000,105.590,0.000,0.072,0.626,-11.845,265.950,261.305
2021-05-19 18:00:00,0.000,193.469,265.757,261.399,200.000,105.551,0.000,0.113,0.626,-11.751,266.050,261.399
2021-05-19 19:00:00,0.000,190.265,265.757,261.421,200.000,103.577,0.000,0.041,0.626,-11.729,266.050,261.421
2021-05-19 20:00:00,0.000,189.743,265.357,261.213,200.000,97.751,0.000,0.022,0.626,-11.937,265.650,261.213
2021-05-19 21:00:00,0.000,186.039,265.157,260.894,200.000,92.582,0.000,0.008,0.626,-12.256,265.450,260.894
2021-05-19 22:00:00,0.000,182.814,264.857,260.655,200.000,89.781,0.000,0.003,0.626,-12.495,265.150,260.655
2021-05-19 23:00:00,0.000,180.590,264.657,260.420,200.000,83.506,0.000,0.001,0.626,-12.730,264.950,260.420
2021-05-20 00:00:00,0.000,179.345,264.296,260.217,200.000,76.577,0.000,0.000,0.626,-12.933,264.589,260.217
2021-05-20 01:00:00,0.000,181.046,264.557,260.105,200.000,70.504,0.000,0.001,0.626,-13.045,264.850,260.105
2021-05-20 02:00:00,0.000,182.459,264.557,259.763,200.000,66.412,0.000,0.001,0.626,-13.387,264.850,259.763
2021-05-20 03:00:00,0.000,183.035,264.457,259.562,200.000,64.904,0.000,0.002,0.626,-13.588,264.750,259.562
2021-05-20 04:00:00,0.000,195.797,264.157,259.513,200.000,63.763,0.000,0.006,0.626,-13.637,264.450,259.513
2021-05-20 05:00:00,0.000,211.102,264.457,259.852,200.000,63.521,0.000,0.022,0.626,-13.298,264.750,259.852
2021-05-20 06:00:00,0.000,240.314,264.357,260.295,199.764,63.618,0.000,0.055,0.626,-12.855,264.650,260.295
2021-05-20 07:00:00,0.000,229.610,264.057,260.584,172.047,62.281,0.000,0.052,0.626,-12.566,264.350,260.584
2021-05-20 08:00:00,0.000,231.369,264.257,260.774,175.354,65.070,0.000,0.028,0.626,-12.376,264.550,260.774
2021-05-20 09:00:00,0.000,237.210,264.457,260.810,183.025,64.835,0.000,0.071,0.626,-12.340,264.750,260.810
2021-05-20 10:00:00,3.621,237.897,264.457,260.861,187.794,67.451,0.000,0.121,0.626,-12.289,264.750,260.861
2021-05-20 11:00:00,0.463,235.733,264.457,260.779,190.567,66.931,0.000,0.042,0.626,-12.371,264.750,260.779
2021-05-20 12:00:00,0.000,229.701,263.757,260.504,163.810,56.563,0.000,0.045,0.626,-12.646,264.050,260.504
2021-05-20 13:00:00,0.000,222.082,263.657,260.301,166.016,57.564,0.000,0.012,0.626,-12.849,263.950,260.301
2021-05-20 14:00:00,0.000,217.542,263.557,260.040,169.359,59.250,0.000,0.006,0.626,-13.110,263.850,260.040
2021-05-20 15:00:00,0.000,217.119,263.357,259.825,167.476,57.824,0.000,0.010,0.626,-13.325,263.650,259.825
2021-05-20 16:00:00,0.000,234.632,263.557,259.957,168.476,59.376,0.000,0.017,0.626,-13.193,263.850,259.957
2021-05-20 17:00:00,0.000,232.627,263.157,259.498,167.231,52.666,0.000,0.019,0.626,-13.652,263.450,259.498
2021-05-20 18:00:00,0.000,225.139,262.657,259.127,157.211,47.005,0.000,0.004,0.626,-14.023,262.950,259.127
2021-05-20 19:00:00,0.000,201.836,262.557,259.243,143.339,41.227,0.000,0.001,0.626,-13.907,262.850,259.243
2021-05-20 20:00:00,0.000,210.291,262.557,259.715,123.494,32.228,0.000,0.011,0.626,-13.435,262.850,259.715
2021-05-20 21:00:00,0.000,223.923,261.957,260.220,77.621,7.082,0.000,0.084,0.626,-12.930,262.250,260.220
2021-05-20 22:00:00,0.000,246.471,262.957,261.170,81.873,11.387,0.000,0.336,0.626,-11.980,263.250,261.170
2021-05-20 23:00:00,0.000,255.791,263.357,261.926,70.207,3.300,0.000,0.170,0.626,-11.224,263.650,261.926
2021-05-21 00:00:00,0.000,254.793,264.421,262.187,120.610,28.017,0.000,0.069,0.626,-10.963,264.714,262.187
2021-05-21 01:00:00,0.000,243.996,264.457,261.515,162.145,59.408,0.000,0.028,0.626,-11.635,264.750,261.515
2021-05-21 02:00:00,0.000,216.785,265.057,261.071,200.000,67.654,0.000,0.012,0.626,-12.079,265.350,261.071
2021-05-21 03:00:00,0.000,200.048,264.557,260.687,188.845,62.724,0.000,0.009,0.626,-12.463,264.850,260.687
2021-05-21 04:00:00,0.000,216.187,264.757,260.543,192.065,58.518,0.000,0.007,0.626,-12.607,265.050,260.543
2021-05-21 05:00:00,0.000,224.732,264.557,260.157,190.476,55.515,0.000,0.057,0.626,-12.993,264.850,260.157
2021-05-21 06:00:00,0.000,228.823,264.457,260.294,173.035,53.236,0.000,0.037,0.626,-12.856,264.750,260.294
2021-05-21 07:00:00,0.000,217.627,264.457,260.361,163.115,50.942,0.000,0.009,0.626,-12.789,264.750,260.361
2021-05-21 08:00:00,0.000,231.088,264.757,261.092,144.435,50.350,0.000,0.104,0.626,-12.058,265.050,261.092
2021-05-21 09:00:00,0.000,246.945,265.057,261.651,132.902,49.801,0.000,0.056,0.626,-11.499,265.350,261.651
2021-05-21 10:00:00,2.573,253.476,265.057,262.162,108.920,40.882,0.000,0.061,0.626,-10.988,265.350,262.162
2021-05-21 11:00:00,0.157,250.517,265.257,262.073,118.975,42.327,0.000,0.046,0.626,-11.077,265.550,262.073
2021-05-21 12:00:00,0.000,227.601,265.557,261.368,150.666,45.718,0.000,0.025,0.626,-11.782,265.850,261.368
2021-05-21 13:00:00,0.000,238.894,265.657,260.856,163.875,43.360,0.000,0.014,0.626,-12.294,265.950,260.856
2021-05-21 14:00:00,0.000,237.585,265.757,260.960,160.614,42.493,0.000,0.008,0.626,-12.190,266.050,260.960
2021-05-21 15:00:00,0.000,216.445,265.757,260.330,181.517,42.417,0.000,0.008,0.626,-12.820,266.050,260.330
2021-05-21 16:00:00,0.000,226.113,265.857,260.396,175.048,40.628,0.000,0.015,0.626,-12.754,266.150,260.396
2021-05-21 17:00:00,0.000,222.331,265.557,260.061,170.146,39.197,0.000,0.012,0.626,-13.089,265.850,260.061
2021-05-21 18:00:00,0.000,229.267,265.257,259.327,172.220,36.770,0.000,0.003,0.626,-13.823,265.550,259.327
2021-05-21 19:00:00,0.000,210.883,264.657,258.784,152.790,32.934,-0.000,-0.001,0.626,-14.366,264.950,258.784
2021-05-21 20:00:00,0.000,206.276,264.957,257.839,164.852,29.328,-0.000,-0.001,0.626,-15.311,265.250,257.839
2021-05-21 21:00:00,0.000,208.939,264.957,257.613,158.234,27.283,-0.000,-0.001,0.626,-15.537,265.250,257.613
2021-05-21 22:00:00,0.000,224.553,264.857,257.597,164.805,28.769,-0.000,-0.000,0.626,-15.553,265.150,257.597
2021-05-21 23:00:00,0.000,227.614,263.957,257.234,144.901,27.314,0.000,0.001,0.626,-15.916,264.250,257.234
2021-05-22 00:00:00,0.000,232.710,263.333,257.251,120.164,25.038,0.000,0.002,0.626,-15.899,263.626,257.251
2021-05-22 01:00:00,0.000,230.123,263.657,257.295,116.869,23.285,0.000,0.002,0.626,-15.855,263.950,257.295
2021-05-22 02:00:00,0.000,235.320,264.157,256.534,130.829,21.778,0.000,0.000,0.626,-16.616,264.450,256.534
2021-05-22 03:00:00,0.000,231.334,264.357,255.948,152.004,22.956,-0.000,-0.000,0.626,-17.202,264.650,255.948
2021-05-22 04:00:00,0.000,209.419,264.157,255.500,162.458,23.866,-0.000,-0.000,0.626,-17.650,264.450,255.500
2021-05-22 05:00:00,0.000,202.790,263.957,255.072,170.387,24.409,0.000,0.000,0.626,-18.078,264.250,255.072
2021-05-22 06:00:00,0.000,199.938,263.557,255.046,160.911,24.079,0.000,0.000,0.626,-18.104,263.850,255.046
2021-05-22 07:00:00,0.000,215.710,262.757,255.758,137.126,24.973,0.000,0.000,0.626,-17.392,263.050,255.758
2021-05-22 08:00:00,0.000,225.471,262.657,256.109,127.343,22.986,0.000,0.000,0.626,-17.041,262.950,256.109
2021-05-22 09:00:00,0.000,220.678,263.457,256.456,139.262,20.244,0.000,0.000,0.626,-16.694,263.750,256.456
2021-05-22 10:00:00,1.709,224.432,264.107,256.444,132.052,9.756,0.000,0.000,0.626,-16.706,264.400,256.444
2021-05-22 11:00:00,0.027,224.135,264.757,256.512,146.407,2.180,0.000,0.000,0.626,-16.638,265.050,256.512
2021-05-22 12:00:00,0.000,219.662,263.957,256.505,145.250,-2.435,0.000,0.000,0.626,-16.645,264.250,256.505
2021-05-22 13:00:00,0.000,214.834,263.257,255.807,150.821,1.693,0.000,0.000,0.626,-17.343,263.550,255.807
2021-05-22 14:00:00,0.000,221.884,263.557,254.747,170.505,1.245,0.000,0.000,0.626,-18.403,263.850,254.747
2021-05-22 15:00:00,0.000,203.013,262.257,254.185,168.976,1.687,0.000,0.000,0.626,-18.965,262.550,254.185
2021-05-22 16:00:00,0.000,214.602,262.157,253.636,159.908,1.173,0.000,0.000,0.626,-19.514,262.450,253.636
2021-05-22 17:00:00,0.000,198.380,261.757,252.892,165.642,3.969,0.000,0.000,0.626,-20.258,262.050,252.892
2021-05-22 18:00:00,0.000,190.564,261.557,251.332,181.787,8.558,0.000,0.000,0.626,-21.818,261.850,251.332
2021-05-22 19:00:00,0.000,165.672,261.257,250.991,177.851,7.394,0.000,0.000,0.626,-22.159,261.550,250.991
2021-05-22 20:00:00,0.000,153.176,258.457,250.306,143.138,9.583,0.000,0.000,0.626,-22.844,258.750,250.306
2021-05-22 21:00:00,0.000,154.936,260.257,249.905,177.395,8.483,0.000,0.000,0.626,-23.245,260.550,249.905
2021-05-22 22:00:00,0.000,154.134,259.857,249.653,182.265,10.627,0.000,0.000,0.626,-23.497,260.150,249.653
2021-05-22 23:00:00,0.000,152.670,259.357,249.376,185.206,7.750,0.000,0.000,0.626,-23.774,259.650,249.376
2021-05-23 00:00:00,0.000,146.946,256.919,249.053,142.899,1.341,-0.000,-0.000,0.626,-24.097,257.212,249.053
2021-05-23 01:00:00,0.000,150.694,258.457,248.698,173.748,6.959,0.000,0.000,0.626,-24.452,258.750,248.698
2021-05-23 02:00:00,0.000,151.259,257.757,248.306,161.723,6.075,-0.000,-0.000,0.626,-24.844,258.050,248.306
2021-05-23 03:00:00,0.000,156.520,259.357,248.024,167.574,1.671,-0.000,-0.000,0.626,-25.126,259.650,248.024
2021-05-23 04:00:00,0.000,155.847,258.957,247.809,165.731,1.046,-0.000,-0.000,0.626,-25.341,259.250,247.809
2021-05-23 05:00:00,0.000,151.597,256.857,247.603,151.830,1.954,-0.000,-0.000,0.626,-25.547,257.150,247.603
2021-05-23 06:00:00,0.000,153.206,255.257,247.312,124.957,4.195,0.000,0.000,0.626,-25.838,255.550,247.312
2021-05-23 07:00:00,0.000,153.799,256.757,247.053,134.863,2.729,-0.000,-0.000,0.626,-26.097,257.050,247.053
2021-05-23 08:00:00,0.000,153.110,255.957,247.368,126.562,0.215,0.000,0.000,0.626,-25.782,256.250,247.368
2021-05-23 09:00:00,0.000,159.478,255.757,247.278,107.830,1.067,0.000,0.000,0.626,-25.872,256.050,247.278
2021-05-23 10:00:00,0.719,164.434,255.457,246.858,102.764,1.647,0.000,0.000,0.626,-26.292,255.750,246.858
2021-05-23 11:00:00,-0.009,159.435,254.657,246.353,100.029,1.191,0.000,0.000,0.626,-26.797,254.950,246.353
2021-05-23 12:00:00,0.000,156.423,254.157,246.594,93.980,2.259,0.000,0.000,0.626,-26.556,254.450,246.594
2021-05-23 13:00:00,0.000,151.071,254.457,246.610,113.269,-1.752,0.000,0.000,0.626,-26.540,254.750,246.610
2021-05-23 14:00:00,0.000,154.277,253.657,247.036,100.297,-0.728,0.000,0.001,0.626,-26.114,253.950,247.036
2021-05-23 15:00:00,0.000,150.439,252.357,247.212,81.059,-1.756,0.000,0.002,0.626,-25.938,252.650,247.212
2021-05-23 16:00:00,0.000,150.148,250.957,246.279,87.030,-3.216,0.000,0.000,0.626,-26.871,251.250,246.279
2021-05-23 17:00:00,0.000,140.477,251.357,245.666,112.077,-0.343,-0.000,-0.000,0.626,-27.484,251.650,245.666
2021-05-23 18:00:00,0.000,139.024,250.357,245.568,95.630,-1.239,-0.000,-0.000,0.626,-27.582,250.650,245.568
2021-05-23 19:00:00,0.000,137.773,250.957,245.260,110.893,1.739,-0.000,-0.000,0.626,-27.890,251.250,245.260
2021-05-23 20:00:00,0.000,140.152,251.257,245.094,107.224,1.443,-0.000,-0.000,0.626,-28.056,251.550,245.094
2021-05-23 21:00:00,0.000,143.627,251.757,244.779,117.931,1.908,-0.000,-0.000,0.626,-28.371,252.050,244.779
2021-05-23 22:00:00,0.000,146.133,253.657,244.522,163.401,0.574,-0.000,-0.000,0.626,-28.628,253.950,244.522
2021-05-23 23:00:00,0.000,144.621,252.857,244.341,144.112,-0.663,-0.000,-0.000,0.626,-28.809,253.150,244.341
